order_id,order_date,year,quarter,month_name,day_name,customer_id,customer_name,age,age_group,gender,region,city,product_category,product_name,quantity,unit_price,discount_pct,discount_group,sales_amount,profit_margin,profit,shipping_cost,payment_method,customer_satisfaction,return_flag,order_status,days_to_ship
ORD-03342,16/12/2023,2023,Q4,December,Saturday,CUST26677,Rahul Chatterjee,45,Adult,Female,Central,Raipur,Groceries,Tea,9,312.53,0.35,Very High,1437,11%,155.73,48.28,Cash on Delivery,4,FALSE,Shipped,5
ORD-04177,21/12/2024,2024,Q4,December,Saturday,CUST44560,Amit Verma,49,Adult,Female,South,Bangalore,Sports,Dumbbells,2,13057.02,0.35,Very High,14206.67,25%,3578.76,69.31,Credit Card,5,FALSE,Delivered,10
ORD-02805,05/01/2023,2023,Q1,January,Thursday,CUST85937,Deepa Verma,31,Young Adult,Male,South,Hyderabad,Clothing,Saree,7,3482.32,0.35,Very High,26908.32,32%,8716.81,68.92,UPI,4,FALSE,Delivered,7
ORD-00918,17/02/2021,2021,Q1,February,Wednesday,CUST67405,Meera Pillai,48,Adult,Male,Central,Indore,Sports,Cycle,3,11359.59,0.01,Low,30752.81,24%,7374.96,41.65,Debit Card,1,FALSE,Delivered,8
ORD-00759,12/10/2020,2020,Q4,October,Monday,CUST23197,Amit Patel,28,Young Adult,Other,Central,Nagpur,Sports,Tennis Racket,5,5242.77,0.31,Very High,13993.35,21%,2992.91,74.58,EMI,1,TRUE,Returned,5
ORD-00086,02/03/2020,2020,Q1,March,Monday,CUST63884,Amit Das,29,Young Adult,Female,West,Ahmedabad,Furniture,Chair,10,9468.07,0.32,Very High,57174.24,27%,15202.22,40.98,EMI,,FALSE,Delivered,2
ORD-00793,28/12/2020,2020,Q4,December,Monday,CUST49838,Sunita Gupta,37,Adult,Other,South,Bangalore,Groceries,Flour,8,491.76,0.08,Low,2780.1,8%,223.65,61.84,UPI,2,FALSE,Delivered,4
ORD-01894,16/04/2022,2022,Q2,April,Saturday,CUST28783,Rohan Shah,42,Adult,Male,East,Bhubaneswar,Beauty,Perfume,7,2235.02,0.37,Very High,11756.21,62%,7295.66,68.83,UPI,1,TRUE,Returned,8
ORD-04109,20/11/2024,2024,Q4,November,Wednesday,CUST36614,Shreya Pillai,27,Young Adult,Other,East,Guwahati,Books,Comic Book,9,1324.57,0.38,Very High,7683.45,27%,2086.59,82.14,UPI,4,FALSE,Delivered,4
ORD-02963,07/07/2023,2023,Q3,July,Friday,CUST21979,Sanjay Singh,54,Adult,Male,North,Chandigarh,Sports,Cricket Bat,1,9949.47,0.06,Low,13501.36,29%,3908.34,42.57,UPI,,FALSE,Delivered,5
ORD-02212,23/08/2022,2022,Q3,August,Tuesday,CUST44717,Meera Chatterjee,34,Young Adult,Male,East,Kolkata,Electronics,Headphones,6,45624.04,0.24,High,274607.48,9%,23542.83,97.97,UPI,4,FALSE,Delivered,7
ORD-02836,19/05/2023,2023,Q2,May,Friday,CUST76017,Arjun Chatterjee,37,Adult,Female,Central,Bhopal,Furniture,Bookshelf,10,7630.7,0.21,High,99978.26,22%,21558.18,46.42,Cash on Delivery,5,FALSE,Cancelled,8
ORD-00409,27/06/2020,2020,Q2,June,Saturday,CUST97162,Sanjay Mehta,46,Adult,Female,East,Bhubaneswar,Sports,Cricket Bat,1,4889.3,0.16,Medium,5849.95,24%,1406.77,63.96,Net Banking,1,FALSE,Delivered,6
ORD-00528,21/08/2020,2020,Q3,August,Friday,CUST94563,Amit Das,56,Senior,Male,East,Bhubaneswar,Clothing,Dress,5,2614.79,0.12,Medium,12884.93,22%,2796.07,55.45,Credit Card,4,TRUE,Returned,9
ORD-00268,27/04/2020,2020,Q2,April,Monday,CUST64785,Sunita Reddy,32,Young Adult,Female,West,Mumbai,Books,Cook Book,7,257.18,0.29,High,1452.88,42%,604.81,60.36,Credit Card,1,FALSE,Cancelled,5
ORD-02778,17/04/2023,2023,Q2,April,Monday,CUST21931,Kavya Mehta,,,Female,West,Surat,Books,Textbook,8,337.73,0.38,Very High,2495.05,46%,1142.99,48.99,Cash on Delivery,5,TRUE,Returned,6
ORD-00948,03/05/2021,2021,Q2,May,Monday,CUST85939,Nikhil Patel,47,Adult,Female,North,Amritsar,Furniture,Chair,6,29194.28,0.36,Very High,144911.63,38%,54404.2,64.14,Credit Card,3,FALSE,Delivered,9
ORD-03678,16/05/2024,2024,Q2,May,Thursday,CUST45890,Ritu Patel,16,Child & Teen,Male,West,Mumbai,Electronics,Camera,4,20489.54,0.01,Low,161033.98,14%,22669.85,73.53,Cash on Delivery,1,FALSE,Pending,4
ORD-01310,08/11/2021,2021,Q4,November,Monday,CUST84751,Vikram Kumar,14,Child & Teen,Male,South,Kochi,Sports,Yoga Mat,2,11904.59,0.18,Medium,25494.32,26%,6649.59,66.45,EMI,5,FALSE,Delivered,2
ORD-00672,31/10/2020,2020,Q4,October,Saturday,CUST71562,Rahul Bhat,35,Young Adult,Female,West,Ahmedabad,Electronics,Camera,5,49817.06,0.28,High,167889.68,10%,16722.18,42.95,UPI,,FALSE,Pending,3
ORD-04060,26/10/2024,2024,Q4,October,Saturday,CUST99521,Kavya Pillai,42,Adult,Other,West,Ahmedabad,Furniture,Sofa,4,10887.68,0.14,Medium,46926.73,31%,14349.22,57.18,EMI,3,FALSE,Delivered,6
ORD-01996,06/01/2022,2022,Q1,January,Thursday,CUST48253,Meera Kumar,36,Adult,Male,North,Chandigarh,Clothing,Saree,5,451.03,0.19,Medium,2632.07,44%,1165.89,23.32,Net Banking,5,FALSE,Delivered,10
ORD-01584,12/09/2021,2021,Q3,September,Sunday,CUST51398,Karan Bose,36,Adult,Female,North,Delhi,Books,Self-Help Book,3,586.88,0.33,Very High,916.67,41%,373.51,36.45,EMI,4,FALSE,Delivered,1
ORD-01026,04/09/2021,2021,Q3,September,Saturday,CUST78889,Nikhil Joshi,24,Young Adult,Other,South,Chennai,Sports,Football,10,6806.6,0.36,Very High,39614.95,19%,7458.02,66.29,Credit Card,5,FALSE,delivered,7
ORD-03309,12/01/2023,2023,Q1,January,Thursday,CUST44030,Aditya Iyer,,,Male,West,Mumbai,Clothing,Jeans,3,3608.42,0.29,High,6927.13,29%,1997.74,54.98,Cash on Delivery,5,FALSE,Delivered,9
ORD-01973,22/05/2022,2022,Q2,May,Sunday,CUST45923,Ananya Rao,22,Young Adult,Male,West,Ahmedabad,Electronics,Headphones,2,72469.02,0.38,Very High,127833.79,10%,12280.09,49.21,Net Banking,4,FALSE,Cancelled,1
ORD-03390,01/06/2024,2024,Q2,June,Saturday,CUST51656,Kavya Singh,2,Child & Teen,Other,West,Pune,Electronics,Laptop,3,42514.99,0.06,Low,111205.03,12%,13533.76,59.07,EMI,5,FALSE,Cancelled,5
ORD-00540,26/08/2020,2020,Q3,August,Wednesday,CUST59198,Priya Das,29,Young Adult,Other,East,Patna,Beauty,Face Cream,,1644.33,0.31,Very High,1186.66,40%,470.96,68.12,Cash on Delivery,5,TRUE,Returned,2
ORD-01905,21/04/2022,2022,Q2,April,Thursday,CUST28422,Ananya Nair,35,Young Adult,Female,West,Pune,Books,Cook Book,5,540.77,0.28,High,2814.83,58%,1625.95,54.23,EMI,5,FALSE,Delivered,7
ORD-00422,07/06/2020,2020,Q2,June,Sunday,CUST44523,Priya Sharma,35,Young Adult,Other,South,Bangalore,Clothing,Jacket,2,539.35,0.23,High,1124.22,26%,289.25,64.96,Cash on Delivery,5,FALSE,Delivered,8
ORD-03365,29/12/2023,2023,Q4,December,Friday,CUST03410,Sunita Das,,,Female,East,Patna,Electronics,Smartphone,9,30674.09,0.39,Very High,159421.61,10%,15597.31,76.43,Cash on Delivery,,FALSE,Delivered,2
ORD-02069,07/02/2022,2022,Q1,February,Monday,CUST03769,Sunita Mishra,32,Young Adult,Female,South,Kochi,Clothing,Saree,8,3278.48,,,39736.74,40%,15719.62,80.96,Credit Card,3,FALSE,Delivered,1
ORD-02723,27/03/2023,2023,Q1,March,Monday,CUST08867,Nisha Kapoor,12,Child & Teen,Other,Central,Raipur,Electronics,Tablet,2,69342.57,0.08,Low,154630.39,12%,18946.95,47.74,Net Banking,2,FALSE,Delivered,6
ORD-00073,28/01/2020,2020,Q1,January,Tuesday,CUST44662,Ananya Nair,,,Male,North,Delhi,Sports,Dumbbells,4,12945.28,0.13,Medium,31129.56,23%,7042.29,65.38,Credit Card,5,FALSE,Delivered,4
ORD-02497,19/12/2022,2022,Q4,December,Monday,CUST57740,Sunita Verma,19,Young Adult,Male,East,Kolkata,Furniture,Bookshelf,5,29767.34,0.16,Medium,92126.76,26%,24089.4,72.23,Cash on Delivery,3,FALSE,Cancelled,6
ORD-03163,10/01/2023,2023,Q1,January,Tuesday,CUST87976,Amit Singh,29,Young Adult,Male,North,Chandigarh,Sports,Cricket Bat,3,14810.59,0.08,Low,44578.62,23%,10260.62,65.69,Cash on Delivery,3,FALSE,Delivered,5
ORD-03997,22/09/2024,2024,Q3,September,Sunday,CUST57164,Karan Reddy,36,Adult,Male,East,Bhubaneswar,Beauty,Sunscreen,4,2333.1,0.22,High,11296.75,43%,4828.37,72.08,UPI,3,TRUE,Returned,10
ORD-02268,14/09/2022,2022,Q3,September,Wednesday,CUST89600,Aarav Joshi,51,Adult,Male,South,Chennai,Sports,Football,2,13833.36,0.06,Low,30150.8,28%,8534.61,40.57,Net Banking,,FALSE,Delivered,8
ORD-01535,19/11/2021,2021,Q4,November,Friday,CUST92130,Sunita Shah,,,Other,Central,Nagpur,Furniture,Chair,5,9804.75,0.09,Low,36117.01,22%,8077.49,70.12,UPI,1,FALSE,Delivered,5
ORD-02522,31/12/2022,2022,Q4,December,Saturday,CUST79852,Nisha Kapoor,26,Young Adult,Male,West,Pune,Books,Textbook,3,1379.58,0.06,Low,3040.53,32%,976.28,64.67,Net Banking,4,FALSE,Shipped,4
ORD-02356,16/10/2022,2022,Q4,October,Sunday,CUST40158,Kavya Pillai,36,Adult,Male,South,Chennai,Furniture,Chair,8,33543.43,0.22,High,218733.7,27%,59861.82,56.8,EMI,2,FALSE,Delivered,8
ORD-03607,19/04/2024,2024,Q2,April,Friday,CUST69333,Pooja Iyer,31,Young Adult,Female,South,Bangalore,Beauty,Perfume,6,1423.12,0.11,Medium,10606.52,41%,4315.91,75.2,Cash on Delivery,4,TRUE,Returned,4
ORD-01868,04/04/2022,2022,Q2,April,Monday,CUST05359,Aditya Mehta,26,Young Adult,Female,East,Kolkata,Electronics,Camera,8,64439.74,0.23,High,542100.67,15%,80671.01,103.41,Debit Card,1,FALSE,Delivered,3
ORD-00888,02/04/2021,2021,Q2,April,Friday,CUST27547,Shreya Gupta,49,Adult,Male,South,Chennai,Electronics,Smartwatch,10,72812.39,0.29,High,520084.41,18%,94437.03,76.77,Net Banking,2,TRUE,Returned,10
ORD-01208,29/06/2021,2021,Q2,June,Tuesday,CUST72453,Arjun Joshi,31,Young Adult,Male,South,Hyderabad,Furniture,Chair,6,3208.32,0.25,High,24685.74,21%,5146.1,81.25,UPI,4,FALSE,Pending,
ORD-02771,14/04/2023,2023,Q2,April,Friday,CUST00213,Ritu Reddy,47,Adult,Male,East,Kolkata,Beauty,Sunscreen,8,415.72,0.01,Low,4769.26,38%,1796.21,54.55,EMI,3,FALSE,delivered,5
ORD-00591,21/09/2020,2020,Q3,September,Monday,CUST49777,Pooja Shah,33,Young Adult,Female,South,Hyderabad,Groceries,Tea,1,389.24,0.23,High,313.86,7%,22.71,66.8,Net Banking,5,FALSE,delivered,10
ORD-03777,07/01/2024,2024,Q1,January,Sunday,CUST77207,Sanjay Joshi,25,Young Adult,Female,North,Ludhiana,Books,Self-Help Book,,1486.09,0.11,Medium,1967.1,37%,719.18,43.92,Cash on Delivery,1,FALSE,Delivered,1
ORD-03456,02/08/2024,2024,Q3,August,Friday,CUST58295,Sunita Iyer,38,Adult,Male,East,Kolkata,Electronics,Smartwatch,4,15346.11,0.06,Low,67060.7,15%,9998.89,93.55,Cash on Delivery,2,FALSE,Delivered,6
ORD-03788,07/04/2024,2024,Q2,April,Sunday,CUST59409,Sanjay Rao,49,Adult,Male,Central,Raipur,Books,Biography,8,1499.77,0.37,Very High,11632.7,42%,4863.95,68.32,UPI,5,FALSE,Delivered,
ORD-01031,04/11/2021,2021,Q4,November,Thursday,CUST25835,Pooja Shah,26,Young Adult,Male,South,Bangalore,Books,Fiction Novel,9,816.35,0.12,Medium,7711.33,42%,3255,81.14,UPI,5,TRUE,Returned,3
ORD-03205,18/10/2023,2023,Q4,October,Wednesday,CUST12676,Meera Iyer,4,Child & Teen,Male,East,Bhubaneswar,Sports,Dumbbells,7,12597.24,0.11,Medium,77124.12,26%,20197.94,79.69,Net Banking,4,FALSE,Delivered,8
ORD-03330,12/11/2023,2023,Q4,November,Sunday,CUST18271,Pooja Chatterjee,,,Male,West,Pune,Clothing,Jeans,3,1850.1,0.03,Low,4811.57,27%,1286.23,78.13,EMI,2,FALSE,Delivered,10
ORD-03149,27/09/2023,2023,Q3,September,Wednesday,CUST52921,Vikram Nair,18,Young Adult,Female,East,Patna,Clothing,Dress,10,2309.23,0.02,Low,28827.02,29%,8270.8,94.75,Cash on Delivery,,FALSE,Delivered,5
ORD-00490,08/04/2020,2020,Q2,April,Wednesday,CUST00642,Kavya Das,4,Child & Teen,Male,South,Chennai,Furniture,Wardrobe,5,12250.19,0.32,Very High,45443.23,25%,11573.16,71.75,EMI,3,FALSE,Delivered,6
ORD-00653,20/10/2020,2020,Q4,October,Tuesday,CUST35559,Ritu Nair,22,Young Adult,Female,Central,Nagpur,Books,Textbook,3,835.42,0.33,Very High,1423.3,32%,458.44,55.32,Cash on Delivery,5,FALSE,Delivered,1
ORD-01457,22/10/2021,2021,Q4,October,Friday,CUST96946,Sunita Sharma,53,Adult,Other,South,Chennai,Electronics,Headphones,9,62284.37,0.36,Very High,295233.56,14%,40519.72,81.15,Credit Card,3,FALSE,Delivered,8
ORD-03779,07/02/2024,2024,Q1,February,Wednesday,CUST68889,Vikram Chatterjee,56,Senior,Other,North,Ludhiana,Books,Fiction Novel,2,493.07,0.4,Very High,1034.25,45%,466.16,79.96,Net Banking,5,FALSE,Delivered,5
ORD-01596,14/12/2021,2021,Q4,December,Tuesday,CUST72370,Priya Verma,34,Young Adult,Other,North,Delhi,Sports,Dumbbells,2,4486.05,,,5037.77,21%,1061.82,70.4,UPI,4,FALSE,Delivered,
ORD-00928,23/02/2021,2021,Q1,February,Tuesday,CUST88225,Pooja Mishra,37,Adult,Female,South,Hyderabad,Clothing,Dress,2,2323.11,0.1,Low,3708.79,31%,1138.78,85.32,Net Banking,2,FALSE,Delivered,7
ORD-00710,19/11/2020,2020,Q4,November,Thursday,CUST57843,Meera Nair,51,Adult,Female,East,Bhubaneswar,Books,Fiction Novel,10,331.1,0.39,Very High,1477.96,29%,435.14,84.94,Cash on Delivery,5,FALSE,Delivered,7
ORD-03999,23/09/2024,2024,Q3,September,Monday,CUST81465,Rohan Pillai,38,Adult,Male,Central,Indore,Groceries,Flour,5,195.29,0.16,Medium,1055.1,8%,81.38,32.28,Credit Card,3,FALSE,Cancelled,5
ORD-01536,20/11/2021,2021,Q4,November,Saturday,CUST55972,Rohan Kumar,47,Adult,Male,West,Surat,Clothing,Kurta,10,1224.47,0.4,Very High,5546.22,36%,2019.44,52.99,Debit Card,1,FALSE,Delivered,6
ORD-03376,31/12/2023,2023,Q4,December,Sunday,CUST86469,Aarav Mehta,43,Adult,Other,South,Hyderabad,Beauty,Lipstick,7,1828.2,0.21,High,9118.63,43%,3919.89,72.63,Credit Card,4,FALSE,Delivered,1
ORD-00542,29/08/2020,2020,Q3,August,Saturday,CUST19508,Arjun Rao,28,Young Adult,Male,West,Pune,Electronics,Smartwatch,,9189.44,0.19,Medium,8306.29,11%,916.95,59.91,Debit Card,4,FALSE,Delivered,5
ORD-00273,05/01/2020,2020,Q1,January,Sunday,CUST92554,Nisha Joshi,34,Young Adult,Other,West,Pune,Electronics,Laptop,8,74156.48,0.02,Low,789939.57,7%,58250.48,75.8,Credit Card,5,FALSE,Delivered,2
ORD-03823,21/07/2024,2024,Q3,July,Sunday,CUST65889,Priya Verma,52,Adult,Female,Central,Indore,Groceries,Sugar,6,462.8,0.2,Medium,3702.45,7%,265.28,81.01,Cash on Delivery,4,FALSE,Delivered,7
ORD-02004,06/03/2022,2022,Q1,March,Sunday,CUST71669,Nikhil Singh,17,Child & Teen,Other,West,Mumbai,Books,Self-Help Book,4,664.43,0.18,Medium,2827.28,30%,858.56,89.26,Net Banking,3,FALSE,Delivered,8
ORD-04015,10/01/2024,2024,Q1,January,Wednesday,CUST50530,Nikhil Patel,36,Adult,Male,North,Amritsar,Furniture,Bed Frame,5,16493.24,0.1,Low,95102.09,31%,29222.3,63.55,Cash on Delivery,5,FALSE,Delivered,
ORD-01540,20/11/2021,2021,Q4,November,Saturday,CUST28110,Kavya Rao,28,Young Adult,Male,North,Delhi,Clothing,Jeans,9,577.16,0.35,Very High,2706.28,33%,896.42,45.41,UPI,3,TRUE,Returned,2
ORD-03094,30/08/2023,2023,Q3,August,Wednesday,CUST98803,Vikram Joshi,42,Adult,Male,South,Kochi,Furniture,Bed Frame,6,21712.77,0.14,Medium,157859.91,31%,48496.37,62.68,EMI,2,FALSE,Cancelled,9
ORD-03859,08/03/2024,2024,Q1,March,Friday,CUST22956,Deepa Chatterjee,32,Young Adult,Other,West,Surat,Beauty,Hair Oil,5,2341.12,0.07,Low,14424.73,51%,7388.44,70.78,Credit Card,,TRUE,Returned,3
ORD-01861,04/01/2022,2022,Q1,January,Tuesday,CUST08538,Shreya Kapoor,33,Young Adult,Male,West,Surat,Beauty,Lipstick,3,992.1,0.25,High,3344.42,53%,1765.61,59.26,Credit Card,,FALSE,Cancelled,4
ORD-02147,31/07/2022,2022,Q3,July,Sunday,CUST10089,Vikram Bhat,47,Adult,Other,East,Patna,Clothing,Saree,2,3551.33,0.03,Low,9440.78,40%,3804.23,97.74,Net Banking,3,FALSE,delivered,8
ORD-03452,05/02/2024,2024,Q1,February,Monday,CUST47815,Aditya Shah,,,Female,North,Delhi,Sports,Tennis Racket,2,9159.84,0.21,High,17159.15,26%,4525.93,58.04,EMI,4,FALSE,Delivered,4
ORD-01640,31/12/2021,2021,Q4,December,Friday,CUST78194,Shreya Mishra,58,Senior,Male,West,Mumbai,Sports,Yoga Mat,3,726.67,0.34,Very High,1042.72,27%,281.95,34.18,Cash on Delivery,1,FALSE,Shipped,9
ORD-02680,03/06/2023,2023,Q2,June,Saturday,CUST75386,Rohan Mishra,14,Child & Teen,Male,East,Guwahati,Electronics,Headphones,3,65257.11,0.2,Medium,196362.97,14%,27495.56,51.41,UPI,1,TRUE,Returned,4
ORD-03902,14/08/2024,2024,Q3,August,Wednesday,CUST28307,Nisha Bhat,48,Adult,Other,Central,Indore,Books,Self-Help Book,6,797.16,0.34,Very High,4735.21,25%,1174.59,15.7,Cash on Delivery,4,FALSE,Shipped,2
ORD-03310,12/02/2023,2023,Q1,February,Sunday,CUST44114,Aditya Mehta,36,Adult,Female,North,Ludhiana,Sports,Cricket Bat,,11000.34,0.04,Low,9272.71,14%,1339.4,62.5,Net Banking,1,FALSE,Cancelled,2
ORD-00280,05/03/2020,2020,Q1,March,Thursday,CUST00544,Sanjay Joshi,26,Young Adult,Male,North,Ludhiana,Books,Textbook,10,1346.41,0.24,High,12502.33,47%,5924.88,55.15,UPI,1,FALSE,Pending,2
ORD-03732,15/06/2024,2024,Q2,June,Saturday,CUST93241,Nikhil Patel,31,Young Adult,Female,North,Chandigarh,Clothing,Jeans,10,1828.09,0.4,Very High,18651.13,24%,4543.72,54.66,UPI,5,FALSE,Delivered,10
ORD-01188,18/06/2021,2021,Q2,June,Friday,CUST64503,Vikram Gupta,27,Young Adult,Other,Central,Raipur,Furniture,Wardrobe,5,27399.66,0.38,Very High,132575.91,23%,31097.38,50.34,Net Banking,,FALSE,Delivered,4
ORD-02746,04/03/2023,2023,Q1,March,Saturday,CUST71887,Nisha Kapoor,3,Child & Teen,Other,East,Bhubaneswar,Books,Textbook,10,1221.02,0.17,Medium,15191.82,33%,5083.3,86.46,EMI,5,FALSE,Pending,4
ORD-02871,31/05/2023,2023,Q2,May,Wednesday,CUST88518,Aditya Bose,58,Senior,Female,South,Hyderabad,Electronics,Headphones,5,26851.1,0.03,Low,218111.79,11%,24902.1,72.55,UPI,2,FALSE,Delivered,2
ORD-03298,26/11/2023,2023,Q4,November,Sunday,CUST82100,Pooja Kapoor,,,Female,West,Surat,Sports,Football,3,11118.32,0.3,High,22974.82,21%,4866.53,53.21,Net Banking,4,TRUE,Returned,9
ORD-00693,11/09/2020,2020,Q3,September,Friday,CUST90563,Rahul Kumar,31,Young Adult,Male,North,Delhi,Beauty,Hair Oil,10,1973.78,0.07,Low,14584.96,37%,5325.39,34.79,Credit Card,4,FALSE,Delivered,8
ORD-02945,30/06/2023,2023,Q2,June,Friday,CUST19434,Aarav Das,28,Young Adult,Other,East,Guwahati,Furniture,Bed Frame,9,12800.64,0.3,High,120310.49,24%,28867.05,77.17,Cash on Delivery,5,FALSE,Delivered,7
ORD-00291,05/08/2020,2020,Q3,August,Wednesday,CUST36091,Meera Mehta,43,Adult,Other,North,Delhi,Electronics,Laptop,5,16919.29,0.06,Low,117489.88,13%,14930.93,59.99,UPI,5,TRUE,Returned,10
ORD-02931,23/06/2023,2023,Q2,June,Friday,CUST81737,Ananya Joshi,36,Adult,Other,West,Surat,Beauty,Shampoo,8,1976.85,0.3,High,17609.1,49%,8544.51,81.44,Debit Card,4,FALSE,Delivered,6
ORD-00530,22/08/2020,2020,Q3,August,Saturday,CUST91144,Sanjay Iyer,29,Young Adult,Male,East,Patna,Beauty,Lipstick,1,357.7,0.24,High,286.61,48%,137.45,95.23,Credit Card,3,FALSE,Delivered,1
ORD-01920,29/04/2022,2022,Q2,April,Friday,CUST28329,Vikram Sharma,28,Young Adult,Male,West,Mumbai,Groceries,Sugar,10,321.34,0.16,Medium,4232.71,10%,408.89,47.89,Credit Card,1,FALSE,delivered,9
ORD-04004,25/09/2024,2024,Q3,September,Wednesday,CUST45019,Nikhil Mishra,27,Young Adult,Other,North,Amritsar,Clothing,Dress,1,2472.06,0.23,High,2559.11,30%,756.36,57.21,Net Banking,5,FALSE,Delivered,10
ORD-02861,29/05/2023,2023,Q2,May,Monday,CUST53780,Meera Joshi,28,Young Adult,Female,North,Chandigarh,Furniture,Bed Frame,4,25915.33,0.11,Medium,132743.41,22%,29427.55,58.32,Debit Card,5,FALSE,Delivered,10
ORD-00403,22/06/2020,2020,Q2,June,Monday,CUST52549,Pooja Rao,32,Young Adult,Other,North,Delhi,Clothing,T-Shirt,7,2701.8,0.09,Low,22364.16,38%,8609.23,56.32,Cash on Delivery,5,TRUE,Returned,2
ORD-03741,19/06/2024,2024,Q2,June,Wednesday,CUST11870,Arjun Iyer,28,Young Adult,Other,East,Kolkata,Clothing,Jacket,4,2577.39,0.11,Medium,15407.9,35%,5412.09,58.52,UPI,2,FALSE,Delivered,1
ORD-03172,10/04/2023,2023,Q2,April,Monday,CUST73615,Sanjay Gupta,45,Adult,Male,West,Surat,Groceries,Dal (1kg),4,309.85,0.04,Low,1375.7,9%,128.93,73.63,UPI,4,TRUE,Returned,5
ORD-00749,12/06/2020,2020,Q2,June,Friday,CUST43010,Priya Gupta,33,Young Adult,Other,Central,Nagpur,Clothing,Dress,8,2574.11,0.12,Medium,12273.11,46%,5629.65,67.94,Credit Card,5,TRUE,Returned,10
ORD-00053,21/01/2020,2020,Q1,January,Tuesday,CUST07190,Deepa Kapoor,33,Young Adult,Other,East,Guwahati,Beauty,Lipstick,9,1931.61,0.35,Very High,10532.18,50%,5257.88,98.73,Net Banking,5,FALSE,Delivered,3
ORD-01418,10/01/2021,2021,Q1,January,Sunday,CUST26109,Aditya Gupta,52,Adult,Male,Central,Raipur,Sports,Cycle,3,13585.06,0.33,Very High,26055.86,21%,5488.23,62.01,EMI,5,FALSE,cancelled,2
ORD-03527,03/11/2024,2024,Q4,November,Sunday,CUST89020,Meera Patel,11,Child & Teen,Male,East,Guwahati,Clothing,T-Shirt,2,1543.23,0.26,High,3196.43,40%,1291.1,71.02,UPI,5,FALSE,Delivered,6
ORD-02382,28/10/2022,2022,Q4,October,Friday,CUST54015,Shreya Rao,48,Adult,Female,West,Pune,Sports,Dumbbells,1,14172.12,0.14,Medium,12312.75,17%,2055.13,79.52,EMI,5,FALSE,Delivered,6
ORD-00601,25/09/2020,2020,Q3,September,Friday,CUST39660,Priya Pillai,53,Adult,Male,South,Kochi,Books,Textbook,7,298.01,0.2,Medium,1735.77,39%,683.51,71.67,EMI,2,TRUE,Returned,2
ORD-00339,27/05/2020,2020,Q2,May,Wednesday,CUST65020,Pooja Bhat,28,Young Adult,Other,West,Pune,Furniture,Wardrobe,10,2690.93,0.35,Very High,23373.24,32%,7410.64,43.86,UPI,4,TRUE,Returned,4
ORD-02825,05/12/2023,2023,Q4,December,Tuesday,CUST40911,Ritu Gupta,51,Adult,Other,Central,Raipur,Groceries,Rice (5kg),1,380.33,0.2,Medium,506.19,9%,44.82,61.88,UPI,,FALSE,Delivered,
ORD-01292,08/06/2021,2021,Q2,June,Tuesday,CUST14859,Vikram Mehta,21,Young Adult,Female,West,Surat,Beauty,Lipstick,3,1302.9,0.23,High,4258.29,40%,1724.59,82.26,UPI,2,FALSE,Cancelled,5
ORD-03394,01/09/2024,2024,Q3,September,Sunday,CUST94721,Nisha Reddy,26,Young Adult,Male,North,Ludhiana,Electronics,Smartwatch,4,13215.16,0.15,Medium,41177.25,9%,3874.92,36.17,Net Banking,2,FALSE,Delivered,3
ORD-03486,24/02/2024,2024,Q1,February,Saturday,CUST56798,Meera Pillai,28,Young Adult,Female,East,Guwahati,Clothing,Saree,5,3018.53,0.26,High,13152.75,40%,5208.94,73.33,Credit Card,1,FALSE,Shipped,4
ORD-03191,13/10/2023,2023,Q4,October,Friday,CUST15190,Aditya Shah,37,Adult,Male,South,Hyderabad,Beauty,Shampoo,4,817.47,0.24,High,2848.99,50%,1431.62,61.6,Debit Card,5,FALSE,Cancelled,2
ORD-00183,22/03/2020,2020,Q1,March,Sunday,CUST16395,Sunita Pillai,19,Young Adult,Other,Central,Raipur,Beauty,Sunscreen,9,646.01,0.38,Very High,3807.56,34%,1281.84,51.72,Credit Card,2,FALSE,Pending,3
ORD-02779,18/04/2023,2023,Q2,April,Tuesday,CUST66673,Pooja Mehta,32,Young Adult,Female,East,Bhubaneswar,Beauty,Face Cream,1,588.9,0.03,Low,804.15,45%,359.5,76.29,Net Banking,5,FALSE,Delivered,5
ORD-01224,07/06/2021,2021,Q2,June,Monday,CUST34079,Nisha Das,4,Child & Teen,Male,Central,Bhopal,Clothing,T-Shirt,6,3032.93,0.08,Low,25322.69,42%,10654.04,27.7,EMI,1,FALSE,Delivered,4
ORD-03282,18/11/2023,2023,Q4,November,Saturday,CUST30266,Deepa Bose,34,Young Adult,Female,West,Surat,Sports,Yoga Mat,3,14108.02,0.12,Medium,36649.85,17%,6203.2,56.58,EMI,2,FALSE,Delivered,10
ORD-03259,11/08/2023,2023,Q3,August,Friday,CUST28855,Kavya Kumar,26,Young Adult,Female,South,Chennai,Groceries,Cooking Oil,9,165.39,0.22,High,1080.19,9%,98.81,71.09,Cash on Delivery,3,FALSE,Delivered,6
ORD-00458,20/07/2020,2020,Q3,July,Monday,CUST53954,Amit Kapoor,4,Child & Teen,Other,Central,Nagpur,Books,Cook Book,4,313.79,0.37,Very High,885.78,42%,369.77,43.26,Net Banking,2,FALSE,Delivered,
